0,1,2,3,4,5,6,7
0.6967393657632164,0.09710614901789905,-0.13384352688733325,-0.4730732095910244,0.4867325973647938,0.9398331285425368,0.11800861676194585,-0.9046319414420985
-0.4714179585248024,-0.7937096568601529,-0.7292319365834552,-0.554081173909168,0.04338892666781646,0.3974722663724415,-0.1897938137014359,0.5215610885322106
0.24204069255855587,0.30492179033847866,0.45506165932079967,0.6799657550410332,-0.222366648241608,0.6992470408137565,0.9382435017434427,-0.2804786397260688
0.3986192265661741,-0.370561717739635,-0.8723162897788206,0.14769830058106237,0.9620423149624051,0.39535288887473863,0.3175536796348093,0.6814578357576437
0.2148129039805049,-0.7226678948283083,-0.7932628174651704,0.8217516094653163,-0.5740071895246026,-0.7000143791240765,-0.34792601968070946,-0.5257309845151603
-0.3401320348891299,0.4042003195633219,-0.7766309202321033,0.20841916773753266,-0.11167289131833336,-0.10594258653806898,-0.8392712101548352,-0.7421898390852946
0.9932190487577768,0.0243560634216331,-0.40562718267801245,-0.35203842228604953,-0.7414734478802163,-0.39321117975490094,-0.44810547603483664,0.3934310722442529
-0.8964085862031348,-0.31208808799501453,0.8347405726913293,-0.06231085215099674,-0.9115973097258585,-0.6811178293910103,0.38268721409112305,0.7570098480770666
-0.5922817073468378,-0.2097366368723348,0.1450609439585102,-0.15782909276159085,-0.683616706846728,0.2723180560109022,0.31361669652596236,-0.45223470810742405
-0.039401152871956224,0.5212433527749296,0.2463499992785756,0.26139420758790965,-0.4968378993353302,-0.8989169974007127,-0.02477071174345613,-0.16313347481291274
0.9519314462358839,0.6110832991629991,0.4885492589347511,-0.5504202270368708,0.07203191090904282,-0.6567884525290006,-0.39033558933771095,-0.9912348113115335
0.6058734843810185,-0.5013428383170953,-0.19339682996659935,0.36305374188235895,-0.36215661598701776,-0.008933053557353299,0.8150113494593969,-0.2569799904561345
0.42960318079723825,0.48512168998062966,-0.7228675772521782,-0.8320888548268373,-0.19127671789521883,-0.8530703450473971,0.21599056452934584,-0.5522729620195543
0.7803499852957747,0.2048549051341415,0.9851577969825633,0.6888647043355258,-0.3758888450377724,0.3955060938040009,-0.7157050703052639,-0.020755716079121633
0.248321290619669,0.2579292577612038,0.4015902064431227,-0.7229280901958144,-0.8023000911521694,-0.87585756364625,-0.9588524807979035,-0.7468273618500192
-0.19472959896398567,0.9001898613507195,0.2797437216313339,-0.41805430321463644,0.7711631815855824,0.4541145151662278,-0.3822813740978046,-0.9155197922845801
-0.23617827127704638,-0.5771116920989405,-0.6115412454783065,-0.3302321256502885,0.9178837747507107,0.7325556220018998,0.2848892523780573,0.6244548019027065
0.6076820114914441,-0.4921796682520574,-0.28816870560209096,0.20145178861478463,-0.15395702863557714,0.09798019983598394,-0.5704816080104635,-0.2832308500193177
0.46577155535844805,0.26644813087116925,0.34964041600600715,0.4009743786763329,0.4984128812832418,0.4677695440238807,-0.06950669839570556,-0.9217869034412183
0.39299903268150316,-0.47313375304855887,0.680578805202201,-0.4440460868639853,0.22489244556593024,-0.9804809226566567,0.990998442917276,-0.9737759441928058
0.725532667718632,0.8222664124441192,-0.3941913948839759,-0.738231854117763,0.6407140923493864,0.49073775773273765,0.3768093761241069,-0.07318060884597632
-0.7071432280862611,-0.483339388258619,-0.6829921175108735,0.32916363497028844,-0.931451887279716,-0.40457529165012285,0.6842475284093614,0.5182725135157542
0.4091987311756202,0.6291573055316291,-0.5538169700050612,0.1795603068260314,-0.4203469977372989,-0.5753533910731223,-0.4378523784551971,-0.4626908192213428
0.6326787375479384,-0.4444173671960949,-0.9106170313641588,0.6627602415478,-0.00011672284964259205,-0.5181204542615734,0.2184688625420126,0.35438023682678454
-0.7735762107849458,0.24637074920100832,-0.40318129151916016,0.19889317693560504,0.7094238762071534,0.14177326728734552,0.26743983030223784,0.7737702474890027
-0.7367236777600825,0.6641558991332253,-0.6418679912416905,-0.8218309704535507,0.08845415132328416,-0.27265787729063695,0.13547360101249128,-0.9771365446936129
0.8599216376265497,0.3690185410533027,-0.48853844029985627,0.8479387734597603,0.7286693923309593,0.8408612615618658,-0.6156694561750902,0.06296555305035878
0.2015511861641397,-0.8025660502216581,-0.1730451297106428,-0.0490901041023879,0.7914318016106907,-0.20335010775120455,0.7245279551268358,-0.9788961549318667
0.6596810930335415,0.7752130476868544,0.9922138718064497,-0.3314076556488559,-0.6966034706850932,-0.591238213559135,0.27512561678578584,-0.692439588694375
-0.4018104141192771,0.9897547044016186,0.21855408687373812,-0.9063947870644813,-0.9618588624819551,0.7813484478623043,0.05266838373183802,0.6477460787131699
-0.010548849645368952,-0.2587977895540998,-0.6063313186112997,-0.3436690496614754,-0.9039329111965018,0.7101824412211684,-0.021353610585675975,-0.4264843968322405
-0.14921388317911033,-0.8062982573356015,-0.8013274304400897,-0.02291146737112526,-0.03336278837530049,0.9571462296382178,0.6794166223005826,0.17730602562749254
-0.08185012604029707,-0.8292148717497525,-0.9424948048288602,0.09769779024959058,-0.11256693413644192,0.9470353977929316,0.9149685020072909,-0.9989921984227987
0.19504153812876268,0.32029980074671327,-0.7247571972384976,-0.2579912663570554,-0.62838701474763,0.28478350320417567,-0.7988690040650996,-0.5212469220214104
-0.14689985100157843,-0.27210353853330993,-0.4505116797814659,-0.9286924240134027,-0.3907759122162715,0.29882462952419897,0.32327337801100775,0.7342978448151518
0.6810442749036032,-0.8368946772187131,-0.6934845840131163,-0.7938565428654589,0.5720433531037075,-0.4733688243917278,0.36011174803055956,-0.21379296940769388
-0.09584005303952625,-0.8161087327104437,-0.11465493114998582,-0.4901436609451577,-0.4258996455715014,0.49843809461523714,-0.6546858991934086,-0.5488845868079348
